""	"PotGrowth"	"Variable_Size"	"Species"	"Model"	"sizeX0"	"sizeXb"	"alpha"	"beta"	"C"	"D"	"Cprim"	"gamma"	"theta"	"lambdaVec1"	"lambdaVec2"	"lambdaVec3"	"lambdaVec4"	"lambdaVec5"	"lambdaVec6"	"lambdaVec7"	"lambdaVec8"	"lambdaVec9"	"lambdaVec10"	"lambdaVec11"	"lambdaVec12"	"lambdaVec13"	"compX0"	"compXb"	"lambdaVec14"	"lambdaVec15"	"lambdaVec16"	"lambdaVec17"	"lambdaVec18"
"330"	53.9175	"DIA"	"PIRE"	"Model.12c"	1.63204	3.440168	0.5263105	1.5764	NA	NA	NA	NA	NA	0.09260939	0.3399807	0.3121376	0.7943952	1	0.7423903	0.02236652	0.1268897	0.03905513	0.1206886	-0.2070876	0.6992252	-0.3334538	0.001	14.72705	0.1242723	NA	NA	NA	NA
"331"	53.9175	"DIA"	"PIRE"	"Model.13a"	4.762621	1.1296	1.155901	1.310448	NA	0.9595939	35.90744	-0.2333441	0.2093778	2.475718e-13	0.06058552	0.04578045	0.5905762	0.9901761	0.5932318	0.02544609	0.07557534	0.007847617	0.04991087	0.03980449	0.1423289	3.485768e-07	NA	NA	6.539709e-15	NA	NA	NA	NA
"332"	58.79201	"DIA"	"PIRE"	"Model.13b"	0.7572199	7.00806	0.5771821	1.927543	NA	0.7424962	89.37077	-0.1950616	-0.08542849	0.01344737	0.6353976	0.3167966	0.9999075	0.9999716	0.5527587	0.07628344	0.1644382	0.03425565	0.09555078	0.5996628	0.72388	-0.007973692	NA	NA	0.1377837	NA	NA	NA	NA
"333"	54.88868	"DIA"	"PIRE"	"Model.13c"	0.5	11.4436	0.5	1.630854	NA	NA	NA	NA	NA	0.08534901	0.2977156	0.6713283	0.9983274	0.9938597	0.3553625	0.05845375	0.1759013	0.001751576	0.1294644	0.2156117	0.7744457	-0.2900981	0.001	17.39555	0.2790233	NA	NA	NA	NA
"334"	82.46297	"DIA"	"PIRE"	"Model.14a"	0.5	16.90232	0.5	2.005429	NA	0.5551061	81.53723	0.560092	0.04828527	0.0001670944	0.0001259889	0.1834961	0.5150058	0.9998945	0.3684389	0.0346317	0.09634416	0.03277869	0.07163121	0.1430947	0.411475	7.019e-16	NA	NA	0.113211	NA	NA	NA	NA
"335"	54.14776	"DIA"	"PIRE"	"Model.14b"	11.71129	0.5000002	1.174285	1.543046	NA	1.197199	8.848598	-0.1038548	0.1830924	0.007609813	0.01315499	0.08380301	0.6430542	0.9780311	0.3649554	0.02997372	0.1056902	0.02500849	0.05720446	0.2377928	0.1629255	0.00103303	NA	NA	0.05549012	NA	NA	NA	NA
"336"	53.9175	"DIA"	"PIRE"	"Model.14c"	0.5	11.67198	1.08559	1.805082	NA	NA	NA	NA	NA	0.0003716766	0.1464008	0.1331165	0.478811	0.9999111	0.3528635	0.0001143539	0.05607999	0.01576265	0.04126395	0.1743614	0.07697458	3.041014e-05	0.001	16.03061	3.919379e-14	NA	NA	NA	NA
"337"	49.4175	"DIA"	"PIRU"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"338"	49.4175	"DIA"	"PIRU"	"Model.02a"	32.28306	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"339"	89.02425	"DIA"	"PIRU"	"Model.03a"	12.10579	0.5	3.579585	0.7759855	127.5412	1.125403e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"340"	49.4175	"DIA"	"PIRU"	"Model.04a"	10.38701	0.5	1.903687	2.533492	NA	1.178452e-213	999.8916	-0.2186849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"341"	70.27024	"DIA"	"PIRU"	"Model.05a"	6.075342	1.487239	0.5	3.168616	NA	0.1635407	114.8935	0.5764278	0.2931338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"342"	75.2224	"DIA"	"PIRU"	"Model.06a"	0.5	10.27031	0.5023591	3.954128	NA	0.09884983	576.8043	-0.0759446	0.8872958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"343"	49.58262	"DIA"	"PIRU"	"Model.07a"	15.81446	0.5	0.5	2.237238	NA	0.4755102	13.50284	0.4647556	0.9622914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"344"	69.34825	"DIA"	"PIRU"	"Model.08a"	0.5	18.4656	1.542819	1.407198	NA	0.4114563	82.17425	0.5038462	NA	9.660417e-05	0.2687505	0.1561192	0.8977819	0.9467744	2.157237e-06	0.6230647	0.09126058	0.1338693	0.03626966	1.402624e-10	5.614089e-06	0.9245109	NA	NA	0.1396098	0.3154835	NA	NA	NA
"345"	49.63609	"DIA"	"PIRU"	"Model.08b"	3.540416	2.371344	0.9680938	1.91305	NA	0.3909211	74.66996	0.5673176	NA	-0.07284912	0.606017	0.2141958	0.9991082	1	0.7429632	0.3974077	0.09004716	0.1339839	0.0186207	-0.01558921	0.0101806	0.9996791	NA	NA	0.5695372	0.6105216	NA	NA	NA
"346"	49.4175	"DIA"	"PIRU"	"Model.08c"	4.675095	1.526271	0.5	1.046935	NA	NA	NA	NA	NA	-0.007993352	0.6731579	0.2433706	0.986791	0.9994957	0.5973324	0.5800868	0.3699131	0.3083737	0.1299217	-0.07780887	-0.001843638	0.9911735	0.001	14.59919	0.6480843	0.5755322	NA	NA	NA
"347"	49.4175	"DIA"	"PIRU"	"Model.09a"	9.330339	0.5003886	0.5	1.698682	NA	0.1892936	610.2528	-0.301179	NA	0.02238336	0.999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"348"	98.835	"DIA"	"PIRU"	"Model.09b"	5.416811	1.172649	0.5000007	1.609521	NA	0.1138144	795.0639	0.101965	NA	0.04729939	0.9723491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"349"	49.4175	"DIA"	"PIRU"	"Model.09c"	1.133197	5.625429	0.5	0.5000898	NA	NA	NA	NA	NA	0.438982	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	40.40243	NA	NA	NA	NA	NA
"350"	49.5569	"DIA"	"PIRU"	"Model.10a"	11.34429	0.892598	0.500689	1.307377	NA	1	7.761114	1.127734	NA	0.01388853	0.471178	0.07475185	0.430479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"351"	49.4175	"DIA"	"PIRU"	"Model.10b"	16.63515	0.5793356	0.5	1.291372	NA	1	5.102663	0.9519746	NA	0.08194163	0.9802718	0.167235	0.9862112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"352"	49.4175	"DIA"	"PIRU"	"Model.10c"	13.857	0.5046155	0.5007135	1.146517	NA	NA	NA	NA	NA	0.1691513	0.9995825	0.2414967	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	19.65523	NA	NA	NA	NA	NA
"353"	49.4175	"DIA"	"PIRU"	"Model.11a"	20.7199	0.5542378	0.5000003	3.911086	NA	0.245385	17.11346	1.619448	NA	0.0001295447	0.4252509	0.1211531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"354"	49.4175	"DIA"	"PIRU"	"Model.11b"	13.30704	0.5	0.5	1.660392	NA	0.3239065	202.2241	0.1641001	NA	0.04701373	0.994678	0.5673856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"355"	49.4175	"DIA"	"PIRU"	"Model.11c"	0.5	14.03009	0.500114	0.5000601	NA	NA	NA	NA	NA	0.300376	0.9999891	0.8556523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	29.83322	NA	NA	NA	NA	NA
"356"	49.41806	"DIA"	"PIRU"	"Model.12a"	3.370071	2.496018	1.666198	1.511087	NA	0.468363	52.23842	0.5051314	-0.09056455	7.33081e-29	0.2067981	1.154078e-08	0.9570536	0.9805197	0.2477634	0.2861227	0.110444	0.07202975	0.01366356	1.31841e-07	0.03332038	0.9998583	NA	NA	0.1659131	0.377291	NA	NA	NA
"357"	49.4175	"DIA"	"PIRU"	"Model.12b"	12.44759	0.6041323	0.5000004	2.040708	NA	0.4204768	142.2958	0.3370114	-0.03128867	-0.1185971	0.9814979	0.1204897	0.8779575	0.9577383	0.7736784	0.203314	0.2372271	0.1375915	0.02393737	-0.05341491	0.0252388	0.9789219	NA	NA	0.5524782	0.6893995	NA	NA	NA
"358"	49.71579	"DIA"	"PIRU"	"Model.12c"	14.1735	0.5	0.5000016	0.8054569	NA	NA	NA	NA	NA	0.05225519	0.8875117	0.3436674	1	1	0.3298982	0.6431964	0.3922829	0.3929277	0.1772666	0.08651898	0.4797353	0.7158073	0.001	18.30141	0.727616	0.7928436	NA	NA	NA
"359"	51.50976	"DIA"	"PIRU"	"Model.13a"	13.55714	0.5	0.5	1.311996	NA	0.4910867	166.0928	0.15579	0.07039327	1.913206e-15	0.3754847	0.09383476	0.9915415	0.9453748	0.355154	0.6573696	0.1703154	0.1668918	0.04738323	4.194738e-05	0.0002500656	0.9998639	NA	NA	0.3968799	0.2589103	NA	NA	NA
"360"	49.4175	"DIA"	"PIRU"	"Model.13b"	5.521294	1.326627	0.5	1.639192	NA	0.4600202	131.8849	0.2403233	0.01821657	-0.1755202	0.8515175	0.1773064	0.9999591	1	0.4916556	0.6840257	0.3091547	0.181569	0.04427119	-0.004633621	0.1531902	0.9999807	NA	NA	0.9999869	0.6655945	NA	NA	NA
"361"	49.4175	"DIA"	"PIRU"	"Model.13c"	9.10227	0.7004472	0.5	0.86442	NA	NA	NA	NA	NA	-0.001677361	0.7520946	0.4058012	0.9301712	0.9990023	0.7499824	0.5153299	0.3433959	0.3483631	0.175413	0.08332197	0.1236895	0.9999875	0.001	16.05002	0.4381646	0.5880884	NA	NA	NA
"362"	51.37697	"DIA"	"PIRU"	"Model.14a"	0.5	16.36937	0.5102391	1.315415	NA	0.5729477	66.3618	0.4667504	-0.01463233	1.81096e-06	0.5946167	0.2581492	0.9958925	0.9999228	0.9446293	0.3276223	0.1419609	0.239133	0.05560486	0.0002073074	0.04301229	0.7774619	NA	NA	0.6438807	0.6304541	NA	NA	NA
"363"	61.37139	"DIA"	"PIRU"	"Model.14b"	0.6530282	14.60766	0.5	1.049586	NA	0.5752567	56.18125	0.5675172	0.0437252	2.53802e-10	0.6278086	0.1972911	0.9999988	0.9996424	0.6267928	0.781141	0.2217584	0.2738607	0.09015475	5.594076e-14	0.0005790364	0.9953764	NA	NA	0.5121632	0.4900274	NA	NA	NA
"364"	49.4175	"DIA"	"PIRU"	"Model.14c"	7.70182	0.9498334	0.6317812	1.121908	NA	NA	NA	NA	NA	3.429433e-24	0.6507329	0.2794246	0.9700994	1	0.5640415	0.4873489	0.3303269	0.3055491	0.1272224	4.266687e-05	0.08350465	0.9867404	0.001	17.69985	0.5959572	0.6091637	NA	NA	NA
"365"	56.0475	"DIA"	"PIST"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"366"	56.0475	"DIA"	"PIST"	"Model.02a"	7.465562	1.998269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"367"	56.0475	"DIA"	"PIST"	"Model.03a"	5.685746	2.537422	3.997031	0.9217279	1e-10	2.271331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"368"	56.0475	"DIA"	"PIST"	"Model.04a"	8.261151	1.695421	3.989279	0.9375016	NA	1.414533	1.465465e-07	2.999296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"369"	67.36103	"DIA"	"PIST"	"Model.05a"	3.426573	2.075598	0.5	2.711963	NA	0.7926538	14.14058	-0.1306447	0.4341391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"370"	56.0475	"DIA"	"PIST"	"Model.06a"	18.31394	0.5	0.5	3.999774	NA	0.6222979	1.565864	0.7617114	2.554959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"371"	56.0475	"DIA"	"PIST"	"Model.07a"	6.596259	1.539557	0.5	3.212354	NA	1.302615	0.00722079	0.8684571	2.895516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"372"	112.095	"DIA"	"PIST"	"Model.08a"	0.5	14.45021	0.5	1.679347	NA	0.4963622	246.6419	0.08074763	NA	0.1251196	0.4980818	0.5202757	0.8527001	0.9965104	0.7586284	0.590707	6.987244e-05	0.08934497	0.04585666	0.191565	0.05107943	0.1429004	NA	NA	0.5806529	0.677623	0.003872695	0.662254	0.202168
"373"	111.6196	"DIA"	"PIST"	"Model.08b"	15.84791	0.5	0.5300259	1.833446	NA	0.4832813	192.437	0.2030862	NA	-0.07630326	0.5617366	0.6387069	0.9529646	1	0.9476015	0.6338552	-0.2952608	0.07269186	-0.2293317	0.1754229	0.09821459	0.1542633	NA	NA	0.4300794	0.7414716	-0.07262882	0.999279	0.344817
"374"	57.97009	"DIA"	"PIST"	"Model.08c"	0.5	13.35898	0.5	1.638655	NA	NA	NA	NA	NA	0.2135536	0.4989489	0.8161714	0.9988528	1	0.7381057	0.6975892	-0.4325673	0.05195265	-0.3720524	0.1914361	0.09047508	0.1448826	0.001	19.00964	0.6348605	0.6383065	0.2430176	0.9876093	0.5934368
"375"	56.0475	"DIA"	"PIST"	"Model.09a"	14.19563	1.017945	3.099662	0.7915021	NA	3	1e-12	3	NA	0.2277272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"376"	71.66495	"DIA"	"PIST"	"Model.09b"	5.472744	1.713764	0.5	3.045578	NA	0.4326859	42.19716	0.5609873	NA	0.196152	0.9999866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"377"	56.0475	"DIA"	"PIST"	"Model.09c"	2.339927	3.222361	0.5000004	2.092313	NA	NA	NA	NA	NA	0.3448302	0.9999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	56.03421	NA	NA	NA	NA	NA
"378"	65.44758	"DIA"	"PIST"	"Model.10a"	0.5	14.23216	0.500904	1.73948	NA	1	19.66286	0.1209018	NA	3.272709e-08	1	0.2050251	0.6376299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"379"	64.45819	"DIA"	"PIST"	"Model.10b"	13.18604	0.5512268	0.5	1.684181	NA	1	16.65381	0.2232292	NA	-0.2920165	0.9999762	0.1971515	0.6366511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"380"	56.0475	"DIA"	"PIST"	"Model.10c"	3.882935	1.69245	0.5	1.65641	NA	NA	NA	NA	NA	-0.2220362	0.9688636	0.1828934	0.5966682	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.321786	19.72791	NA	NA	NA	NA	NA
"381"	57.83405	"DIA"	"PIST"	"Model.11a"	13.49258	0.8987764	0.5004282	2.931786	NA	0.3030655	0.9009286	2.919899	NA	2.723037e-27	0.002345206	0.9074102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"382"	56.0475	"DIA"	"PIST"	"Model.11b"	28.05821	0.5	3.999766	0.7614037	NA	1.804191	2.889808e-08	2.999986	NA	-0.2244064	0.1962637	0.9999502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"383"	56.0475	"DIA"	"PIST"	"Model.11c"	4.578441	1.749522	0.5	1.279924	NA	NA	NA	NA	NA	0.2407509	0.2529591	0.8618932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	29.00236	NA	NA	NA	NA	NA
"384"	112.0801	"DIA"	"PIST"	"Model.12a"	0.5032603	21.69215	0.5011769	1.691843	NA	0.6691297	39.1563	0.6273286	0.09945134	6.164115e-12	0.5629967	0.6998894	0.8280687	0.9999982	0.9082428	0.6451834	0.0008387479	0.07503989	4.916914e-07	0.184899	0.1209698	0.2045772	NA	NA	0.7410659	0.6459883	1.2958e-05	0.8148755	0.2125636
"385"	80.55661	"DIA"	"PIST"	"Model.12b"	0.9290435	8.125703	0.5	1.887874	NA	0.7656884	55.20521	0.1159911	0.1639763	-0.3142379	0.5305861	0.6482361	0.9049289	1	0.9929035	0.6219269	-0.275263	0.07876432	-0.4345022	0.1779035	0.05722973	0.2054638	NA	NA	0.5218328	0.5878029	0.01225918	0.7974238	0.3980967
"386"	60.62424	"DIA"	"PIST"	"Model.12c"	12.98826	0.5	0.5	1.822458	NA	NA	NA	NA	NA	0.143888	0.6698053	1	0.999172	1	0.9998795	0.6968128	-0.4279922	0.07017483	-0.4040291	0.2050303	0.08063699	0.183681	0.001	19.60394	0.9490256	0.5928441	0.2773564	0.6816838	0.6943329
"387"	100.7064	"DIA"	"PIST"	"Model.13a"	5.120047	1.720431	0.5	1.516359	NA	0.5846909	143.9906	0.2613901	-0.3240421	0.0008305746	0.5095081	0.4450312	0.8275698	0.9998961	0.7621554	0.628077	3.396847e-10	0.08483546	1.63254e-07	0.1644027	0.1290092	0.1106241	NA	NA	0.6151679	0.6885225	7.936475e-15	0.5444026	0.2746854
"388"	112.095	"DIA"	"PIST"	"Model.13b"	15.14534	0.5	0.5003012	1.94915	NA	0.4837696	232.9606	0.102595	-0.0003855269	0.2458431	0.5668731	0.6831835	0.921467	1	0.8181715	0.6237108	-0.2559312	0.08279589	-0.2003616	0.1799782	0.06384467	0.1494609	NA	NA	0.5878616	0.5707864	0.2672431	0.8243709	0.3913036
"389"	63.22417	"DIA"	"PIST"	"Model.13c"	14.28611	0.5	0.5	1.871702	NA	NA	NA	NA	NA	0.02199094	0.5259623	0.6461195	0.9999062	0.999991	0.9420627	0.6746943	-0.3898867	0.07934261	-0.4107299	0.2305562	0.06164221	0.1746682	0.001	18.30128	0.4913584	0.6046826	0.2277725	0.9940351	0.606508
"390"	107.2502	"DIA"	"PIST"	"Model.14a"	13.9255	0.6112914	0.5	1.61294	NA	0.5333764	172.3479	0.2038034	-0.0413747	0.2053742	0.5961358	0.5805284	0.9882862	1	0.813075	0.6284498	9.455886e-14	0.06214973	0.002071899	0.1594703	0.08489351	0.1355669	NA	NA	0.5422938	0.6229755	0.02049298	0.7710051	0.2836304
"391"	106.042	"DIA"	"PIST"	"Model.14b"	13.28648	0.5021229	0.5565797	1.700545	NA	0.468402	274.4261	0.009992657	0.0710112	0.002896697	0.6141338	0.4152964	0.709665	0.9844966	0.999519	0.5531973	8.304025e-05	0.05372497	1.642293e-08	0.1386027	0.05505573	0.1398564	NA	NA	0.3935231	0.5083039	3.444078e-07	0.7826972	0.1102844
"392"	70.13077	"DIA"	"PIST"	"Model.14c"	0.5	14.08697	0.5	1.520693	NA	NA	NA	NA	NA	0.5599382	0.59632	0.8121736	0.9962941	0.9999993	0.6316633	0.6726506	1.88568e-05	0.1090672	2.523183e-05	0.2450773	0.1262136	0.20889	0.001	16.4064	0.7219196	0.6445555	0.2330528	0.8918433	0.4203763
"393"	57	"DIA"	"PISY"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"394"	57	"DIA"	"PISY"	"Model.02a"	22.62565	0.5484929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"395"	57.00002	"DIA"	"PISY"	"Model.03a"	1.513535	3.891945	4	1.384453	2.526152	0.2702062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"396"	57.00729	"DIA"	"PISY"	"Model.04a"	3.90517	2.652556	3.694768	0.5000987	NA	0.9135218	0.0008424234	1.902388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"397"	57.00001	"DIA"	"PISY"	"Model.05a"	16.95172	0.5000089	3.956587	1.226849	NA	0.4159798	0.3019282	1.143649	0.6439469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"398"	57	"DIA"	"PISY"	"Model.06a"	0.5	18.45956	4	1.51138	NA	0.333544	0.140057	1.836624	1.726778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"399"	57	"DIA"	"PISY"	"Model.07a"	1.342132	1.520357	3.24727	0.5000409	NA	3	1e-12	-0.09452782	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"400"	96.55679	"DIA"	"PISY"	"Model.08a"	8.675368	0.9928899	0.5	1.407078	NA	0.7764235	49.09876	0.3613472	NA	0.1027519	0.2205657	1	0.6791639	0.9370435	0.1118213	0.0006392071	0.469527	0.0001965981	0.1803593	0.9994288	0.3897398	0.2010693	NA	NA	0.4288365	NA	NA	NA	NA
"401"	58.01496	"DIA"	"PISY"	"Model.08b"	5.220706	1.653677	0.5095125	2.295376	NA	0.5105726	20.232	1.118985	NA	-0.2007806	-0.1993754	0.9994351	0.9997413	0.9998301	-0.2279427	-0.9999985	-0.626738	0.04735967	0.02119449	1	0.9976573	-0.9411752	NA	NA	0.6142741	NA	NA	NA	NA
"402"	57.02834	"DIA"	"PISY"	"Model.08c"	15.84844	0.5	0.5	2.029132	NA	NA	NA	NA	NA	-0.02106258	0.2619985	1	0.5827042	0.9999995	-0.1701587	-0.9997509	-0.108275	0.09634062	0.107559	0.9999999	0.9929272	-0.3192476	0.001	21.86149	0.6398748	NA	NA	NA	NA
"403"	114	"DIA"	"PISY"	"Model.09a"	1.254826	9.307641	0.5	4	NA	0.3464201	37.99743	0.9676947	NA	0.1779334	0.731589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"404"	114	"DIA"	"PISY"	"Model.09b"	24.77382	0.5	0.5	3.977699	NA	0.3646567	22.16082	1.14592	NA	0.2270496	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"405"	57	"DIA"	"PISY"	"Model.09c"	6.606716	0.9088587	0.5000431	4	NA	NA	NA	NA	NA	0.400342	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	136.4026	NA	NA	NA	NA	NA
"406"	91.41949	"DIA"	"PISY"	"Model.10a"	2.235953	4.781159	0.5000002	2.316903	NA	1	6.030651	0.8319083	NA	3.516535e-11	0.9999084	0.2091829	0.8408314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"407"	83.07152	"DIA"	"PISY"	"Model.10b"	10.54239	0.8979385	0.5000003	2.287471	NA	1	9.076724	0.602135	NA	0.01309544	0.9386022	0.1982438	0.8487135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"408"	65.85855	"DIA"	"PISY"	"Model.10c"	0.7705386	8.750222	0.5007619	2.435049	NA	NA	NA	NA	NA	-0.05886822	0.9966101	0.1915466	0.9031226	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	24.69191	NA	NA	NA	NA	NA
"409"	57	"DIA"	"PISY"	"Model.11a"	5.523055	1.838408	3.944563	3.928732	NA	0.3236335	0.07714523	3	NA	0.2988934	0.912221	0.003537055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"410"	57	"DIA"	"PISY"	"Model.11b"	20.2009	0.5	0.5024569	3.507757	NA	1.781717e-56	9.509286	2.1984	NA	0.7511059	1	-0.09645501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"411"	57.00005	"DIA"	"PISY"	"Model.11c"	11.86701	0.5	0.5	2.278058	NA	NA	NA	NA	NA	0.295975	0.9978762	0.2711245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	37.27121	NA	NA	NA	NA	NA
"412"	113.8859	"DIA"	"PISY"	"Model.12a"	0.5	21.19898	0.773288	1.741121	NA	0.7374787	30.14807	0.5477617	0.07352451	0.310695	0.1430356	0.9147559	0.4658925	0.6573581	0.07085294	6.284188e-06	0.332572	0.0991452	0.1706207	0.9943468	0.3913502	0.1887587	NA	NA	0.3032213	NA	NA	NA	NA
"413"	57	"DIA"	"PISY"	"Model.12b"	15.94712	0.5	0.5003074	2.728983	NA	0.7435094	18.15842	0.7064814	-0.1013905	-0.2065743	-0.6199618	0.9645761	0.9998387	0.999999	-0.08658326	-0.9999791	0.06264272	0.09301208	0.05715174	0.9815425	0.5200665	-0.9999998	NA	NA	0.9998098	NA	NA	NA	NA
"414"	57	"DIA"	"PISY"	"Model.12c"	15.89991	0.5	0.5000039	2.191539	NA	NA	NA	NA	NA	-0.01183026	-0.130943	1	0.9996854	0.9907815	-0.126902	-0.9999979	0.1405665	0.2333878	0.1224801	1	0.7634231	-0.9998979	0.001	26.27124	0.846294	NA	NA	NA	NA
"415"	113.7099	"DIA"	"PISY"	"Model.13a"	22.2687	0.5	0.5	2.140081	NA	0.5581243	66.59075	0.6398698	-0.1181135	0.07646664	0.2582501	0.9847353	0.997459	0.8902506	7.628359e-18	0.03147785	0.04879595	0.1091161	0.1107514	0.9896457	0.5444224	0.1512944	NA	NA	0.4993833	NA	NA	NA	NA
"416"	57.47461	"DIA"	"PISY"	"Model.13b"	16.9072	0.5	0.5	2.098919	NA	0.725113	29.25816	0.8285527	-0.8289102	0.1876161	0.1251013	0.8755467	0.962648	0.9429042	-0.1672168	-0.931143	-0.1741773	0.07297865	0.02719003	0.995839	0.7652721	-0.9893791	NA	NA	0.6311214	NA	NA	NA	NA
"417"	57	"DIA"	"PISY"	"Model.13c"	15.39383	0.5	0.5	1.98702	NA	NA	NA	NA	NA	0.03598703	-0.08005842	0.9999836	0.431457	0.9982507	-0.1202744	-0.9732757	0.1145712	0.1475754	0.1202635	0.9999871	0.9998965	-0.8720958	0.001	22.75316	0.7907277	NA	NA	NA	NA
"418"	57	"DIA"	"PISY"	"Model.14a"	2.853456	3.74846	4	0.5001771	NA	3	1e-12	3	3	0.1736545	0.04429654	0.9942594	0.9970973	0.2409296	9.954504e-05	3.133608e-06	0.163791	0.3167797	0.04900663	0.9964754	0.01392667	0.01686044	NA	NA	0.1093212	NA	NA	NA	NA
